Product Code,Product Label,"UAE export to mexico Value in 2022, USD thousands","Mexico Share in United Arab Emirates's exports, %",Equivalent ad valorem tariff faced by United Arab Emirates,UAE to mexico Quantity exported in 2022 ,Quantity unit ,Unit value (USD/unit) ,Number of non-tariff requirements faced by United Arab Emirates ,"mexico import from world Value in 2022, USD thousand ","Annual growthmexico import from world in value between 2018-2022, %, p.a. ","Share in world imports mexico to world, % ",Quantity exported from mexico to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"UAE Export to world Value in 2022, USD thousand ","Annual growth in value between 2018-2022, %, p.a. ","Share in world exports, % ",Quantity exported from uae to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"Estimation of untapped potential trade, USD thousand"
392079,"Plates, sheets, film, foil and strip, of non-cellular cellulose derivatives, not reinforced, . . .", , ,0, , , ,2,"1,716",-22,1,180,Tons,"9,533",4,-44,0,377,Tons,"3,584",
392091,"Plates, sheets, film, foil and strip, of non-cellular poly""vinyl butyral"", not reinforced, . . .", , ,0, , , ,1,"26,007",-24,2,"3,950",Tons,"6,584",549,10,0,"2,529",Tons,"5,420",25
392092,"Plates, sheets, film, foil and strip, of non-cellular polyamides, not reinforced, laminated, . . .", , ,0, , , ,2,"27,514",4,2,"2,749",Tons,"10,009",7,-43,0,434,Tons,"6,528",1
392093,"Plates, sheets, film, foil and strip, of non-cellular amino-resins, not reinforced, laminated, . . .", , , , , , ,,0, ,0, , , ,1,-36,0,84, ,"3,202",
392094,"Plates, sheets, film, foil and strip, of non-cellular phenolic resins, not reinforced, laminated, . . .", , ,0, , , ,1,"1,111",-17,0,100,Tons,"11,110",244,39,0,"2,546",Tons,"1,835",2
392099,"Plates, sheets, film, foil and strip, of non-cellular plastics, n.e.s., not reinforced, laminated, . . .", , ,0, , , ,2,"350,710",-5,4,"34,485",Tons,"10,170","5,351",23,0,"3,168",Tons,"6,679",37
392111,"Plates, sheets, film, foil and strip, of cellular polymers of styrene, unworked or merely surface-worked . . .", , ,10, , , ,3,"24,189",9,1,"6,123",Tons,"3,951","1,594",18,0,950,Tons,"3,666",3
392112,"Plates, sheets, film, foil and strip, of cellular polymers of vinyl chloride, unworked or merely . . .", , ,0, , , ,1,"528,536",-4,21,"79,938",Tons,"6,612",981,26,0,0,Tons, ,57
392113,"Plates, sheets, film, foil and strip, of cellular polyurethanes, unworked or merely surface-worked . . .", , ,0, , , ,6,"539,543",7,10,"129,220",Tons,"4,175","14,236",33,0,0,Tons, ,160
392114,"Plates, sheets, film, foil and strip, of regenerated cellular cellulose, unworked or merely . . .", , ,0, , , ,3,"5,853",-6,4,"1,136",Tons,"5,152",3,-74,0,170,Tons,"6,765",
392119,"Plates, sheets, film, foil and strip, of cellular plastic, unworked or merely surface-worked . . .", , ,0, , , ,6,"171,290",4,3,"31,385",Tons,"5,458","4,769",-7,0,"2,772",Tons,"8,821",23
392190,"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly . . .",170,0,1,30,Tons,"5,667",10,"886,067",6,5,"155,417",Tons,"5,701","56,541",8,0,0,Tons, ,666
392210,"Baths, shower-baths, sinks and washbasins, of plastics", , ,15, , , ,1,"27,058",8,1,"2,656",Tons,"10,188","1,089",-42,0,0,Tons, ,4
392220,"Lavatory seats and covers, of plastics", , ,15, , , ,3,"16,822",7,2,"1,992",Tons,"8,445",653,26,0,0,Tons, ,8
392290,"Bidets, lavatory pans, flushing cisterns and similar sanitary ware, of plastics (excl. baths, . . .", , ,15, , , ,1,"6,671",8,0,"1,588",Tons,"4,201","1,070",2,0,0,Tons, ,4
392310,"Boxes, cases, crates and similar articles for the conveyance or packaging of goods, of plastics", , ,15, , , ,6,"1,330,962",4,10,"1,445,390",Tons,921,"8,835",6,0,0,Tons, ,52
392321,"Sacks and bags, incl. cones, of polymers of ethylene", , ,0, , , ,3,"404,968",8,3,"68,265",Tons,"5,932","15,035",16,0,"7,389",Tons,"3,731",82
392329,"Sacks and bags, incl. cones, of plastics (excl. those of polymers of ethylene)", , ,0, , , ,9,"375,692",9,6,"50,845",Tons,"7,389","8,621",-4,0,0,Tons, ,146
392330,"Carboys, bottles, flasks and similar articles for the conveyance or packaging of goods, of . . .", , ,15, , , ,6,"207,541",8,2,"43,886",Tons,"4,729","19,563",-11,0,0,Tons, ,83
392340,"Spools, cops, bobbins and similar supports, of plastics", , ,5, , , ,9,"57,448",7,6,"13,854",Tons,"4,147",416,-7,0,489,Tons,"7,409",2
392350,"Stoppers, lids, caps and other closures, of plastics", , ,15, , , ,3,"498,780",7,4,"118,353",Tons,"4,214","15,838",3,0,0,Tons, ,140
392390,"Articles for the conveyance or packaging of goods, of plastics (excl. boxes, cases, crates . . .", , ,15, , , ,3,"694,362",2,6,"369,393",Tons,"1,880","23,482",36,0,"7,573",Tons,"4,820",108
392410,"Tableware and kitchenware, of plastics", , ,15, , , ,1,"211,672",9,1,"53,750",Tons,"3,938","24,040",17,0,0,Tons, ,299
392490,"Household articles and toilet articles, of plastics (excl. tableware, kitchenware, baths, shower-baths, . . .", , ,8, , , ,4,"147,949",9,1,"29,113",Tons,"5,082","5,024",7,0,0,Tons, ,107
392510,"Reservoirs, tanks, vats and similar containers, of plastics, with a capacity of > 300 l", , ,15, , , ,1,"2,045",-11,0,900,Tons,"2,272","6,300",39,0,0,Tons, ,3
392520,"Doors, windows and their frames and thresholds for doors, of plastics", , ,15, , , ,1,"19,196",2,1,"2,954",Tons,"6,498","2,924",6,0,"4,063",Tons,"2,680",5
392530,"Shutters, blinds, incl. Venetian blinds, and similar articles and parts thereof, of plastics . . .", , ,15, , , ,1,"43,061",12,2,"4,842",Tons,"8,893","3,034",47,0,0,Tons, ,17
392590,"Building elements for the manufacture of floors, walls, partition walls, ceilings, roofs, etc., . . .", , ,15, , , ,3,"79,387",4,1,"14,753",Tons,"5,381","6,233",7,0,"19,364",Tons,"2,848",-
392610,"Office or school supplies, of plastics, n.e.s.", , ,15, , , ,6,"25,912",-2,1,"6,805",Tons,"3,808","1,620",1,0,"4,993",Tons,"4,890",49
392620,Articles of apparel and clothing accessories produced by the stitching or sticking together . . ., , ,10, , , ,3,"54,812",2,1,"19,015",Tons,"2,883","1,282",35,0,"11,735",Tons,"3,714",7
392630,"Fittings for furniture, coachwork and the like, of plastics (excl. building components for . . .", , ,15, , , ,2,"256,956",-1,6,"25,458",Tons,"10,093","2,081",47,0,"2,258",Tons,"7,216",36
392640,"Statuettes and other ornamental articles, of plastics", , ,15, , , ,1,"33,097",6,1,"6,225",Tons,"5,317",999,12,0,0,Tons, ,3
392690,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s (excl. . . .","1,478",4,7,124,Tons,"11,919",324,"5,177,499",4,6,"677,209",Tons,"7,645","34,741",2,0,0,Tons, ,278
400110,"Natural rubber latex, whether or not prevulcanised", , ,0, , , ,1,"50,185",15,2,"30,323",Tons,"1,655",11,186,0,"9,035",Tons,"1,372",1
400122,"Technically specified natural rubber ""TSNR""", ,0,0, , , ,1,"122,197",6,1,"57,032",Tons,"2,143", , , ,"56,180",Tons,"1,634",1
400129,"Natural rubber in primary forms or in plates, sheets or strip (excl. smoked sheets, technically . . .", , ,0, , , ,1,617,-55,0,303, ,"2,036",2,-12,0,18, ,"2,111",
400130,"Balata, gutta-percha, guayule, chicle and similar natural gums, in primary forms or in plates, . . .", , , , , , ,,0, ,0, , , ,1,-22,0, , , ,
400211,"Styrene-butadiene rubber latex ""SBR""; carboxylated styrene-butadiene rubber latex ""XSBR""", , ,6, , , ,3,"9,896",2,1,"5,323",Tons,"1,859",924,-20,0,"10,751",Tons,"1,440",2
400219,"Styrene-butadiene rubber ""SBR""; carboxylated styrene-butadiene rubber ""XSBR"", in primary forms . . .", , ,8, , , ,4,"151,694",4,2,"52,631",Tons,"2,882","3,285",-28,0,"10,391",Tons,"1,777",15
400220,"Butadiene rubber ""BR"", in primary forms or in plates, sheets or strip", , ,0, , , ,1,"123,036",5,3,"46,709", ,"2,634","32,655",10,1,"1,743", ,"2,235",21
400231,"Isobutylene isoprene rubber ""IIR"", in primary forms or in plates, sheets or strip", , ,4, , , ,2,"3,395",-14,0,"1,123", ,"3,023",643,-54,0,"1,016", ,"2,267",6
400239,"Halo-isobutene-isoprene rubber ""CIIR"" or ""BIIR"", in primary forms or in plates, sheets or strip", , ,3, , , ,2,"41,780",4,2,"13,729", ,"3,043","3,028",-29,0,"1,832", ,"2,764",6
400241,"Chloroprene latex ""chlorobutadiene rubber, CR""", ,0,0, , , ,1,47,-80,0,11, ,"4,273", , , ,67, ,"5,448",
400249,"Chloroprene ""chlorobutadiene rubber, CR"", in primary forms or in plates, sheets or strip (excl. . . .", , ,0, , , ,2,"24,281",1,3,"3,878",Tons,"6,261",208,-25,0,"1,386",Tons,"5,673",10
400251,"Latex of acrylonitrile-butadiene rubber ""NBR""", , , , , , ,,0, ,0, , , ,23, ,0,"1,574", ,"1,108",
400259,"Acrylonitrile-butadiene rubber ""NBR"", in primary forms or in plates, sheets or strip (excl. . . .", , ,6, , , ,4,"19,507",3,1,"2,610",Tons,"7,474",196,11,0,"3,138",Tons,"2,681",1
400260,"Isoprene rubber ""IR"", in primary forms or in plates, sheets or strip", , ,0, , , ,2,"26,375",5,2,"9,044",Tons,"2,916","3,221",209,0,50,Tons,"2,000",2
400270,"Ethylene-propylene diene rubber ""EPDM"", non-conjugated, in primary forms or in plates, sheets . . .", , ,0, , , ,1,"159,962",11,5,"41,686",Tons,"3,837","3,366",49,0,"8,210",Tons,"3,179",8
400280,"Mixtures of natural rubber, balata, gutta-percha, guayule, chicle or similar types of natural . . .", , ,0, , , ,1,537,100,0,137, ,"3,920",34,-54,0,383, ,"2,081",
400291,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip . . .", ,0,3, , , ,3,147,-41,0,22, ,"6,682", , , ,"1,122", ,"1,543",-
400299,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip . . .", , ,3, , , ,2,"38,212",9,2,"9,658",Tons,"3,957",517,17,0,"3,743",Tons,"3,587",2
400300,"Reclaimed rubber in primary forms or in plates, sheets or strip", , ,0, , , ,1,"1,026",-27,0,797, ,"1,287",99,52,0,"8,296", ,586,1
400400,"Waste, parings and scrap of soft rubber and powders and granules obtained therefrom", , ,8, , , ,3,"5,666",5,1,"22,210",Tons,255,"14,171",11,5,"10,676",Tons,222,
400510,"Rubber, unvulcanised, compounded with carbon black or silica, in primary forms or in plates, . . .", , ,0, , , ,1,"283,319",6,7,"73,926",Tons,"3,832",127,-22,0,"3,800",Tons,"3,968",4
400520,"Compounded rubber, unvulcanised, in the form of solutions or dispersions (excl. rubber compounded . . .", , ,0, , , ,2,"1,183",-14,1,151, ,"7,834",142,85,0,121, ,"3,281",
400591,"Compounded rubber, unvulcanised, in the form of plates, sheets or strip (excl. rubber compounded . . .", , ,0, , , ,4,"46,117",0,4,"10,485",Tons,"4,398",238,59,0,"1,306",Tons,"2,312",3
400599,"Compounded, unvulcanised rubber in primary forms (excl. solutions and dispersions, those containing . . .", , ,0, , , ,1,"56,781",2,5,"13,426",Tons,"4,229",276,84,0,393,Tons,"3,613",2
400610,"'Camel-back' strips of unvulcanised rubber, for retreading rubber tyres", , , , , , ,,0, ,0, , , ,11,64,0,572, ,"2,271",
400690,"Rods, bars, tubes, profiles and other forms of unvulcanised rubber, incl. mixed rubber, and . . .", , ,5, , , ,5,"1,936",-13,1,229, ,"8,454",123,-13,0,251, ,"5,912",1
400700,Vulcanised rubber thread and cord (excl. ungimped single thread with a diameter of > 5 mm and . . ., , ,0, , , ,1,"10,145",5,1,"2,580",Tons,"3,932",94,-6,0,"1,174",Tons,"5,248",1
400811,"Plates, sheets and strip of cellular rubber", , ,0, , , ,3,"44,657",3,5,"7,134",Tons,"6,260","1,812",3,0,"1,258",Tons,"3,177",25
400819,"Rods and profile shapes, of cellular rubber", , ,0, , , ,6,"5,535",4,2,866,Tons,"6,391",679,6,0,226,Tons,"12,217",1
400821,"Plates, sheets and strip, of non-cellular rubber", , ,0, , , ,2,"54,252",-1,2,"11,171",Tons,"4,857","6,199",11,0,"5,969",Tons,"2,835",6
400829,"Rods, tubes and profile shapes, of non-cellular rubber", , ,0, , , ,3,"11,006",-3,1,"1,797",Tons,"6,125","2,715",18,0,953,Tons,"8,578",54
400911,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), not reinforced or otherwise . . .", , ,0, , , ,2,"130,204",-2,10,"11,554",Tons,"11,269","2,119",4,0,0,Tons, ,75
400912,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), not reinforced or otherwise . . .", , ,0, , , ,3,"42,389",-1,6,"2,330",Tons,"18,193",401,14,0,0,Tons, ,14
400921,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), reinforced or otherwise combined . . .", , ,0, , , ,4,"38,320",7,2,"4,962",Tons,"7,723",230,-1,0,0,Tons, ,6
400922,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), reinforced or otherwise combined . . .", , ,0, , , ,5,"31,418",1,2,"3,132",Tons,"10,031",940,-2,0,0,Tons, ,36
400931,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), reinforced or otherwise combined . . .", , ,0, , , ,5,"235,673",-1,10,"21,433",Tons,"10,996",994,25,0,0,Tons, ,49
400932,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), reinforced or otherwise combined . . .", , ,0, , , ,5,"96,925",5,6,"4,030,133",Tons,24,510,-2,0,0,Tons, ,35
400941,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), reinforced or otherwise combined . . .", , ,0, , , ,4,"22,261",-4,2,"1,861",Tons,"11,962",502,-10,0,0,Tons, ,7
400942,"Tubes, pipes and hoses, of vulcanised rubber (excl. hard rubber), reinforced or otherwise combined . . .", , ,0, , , ,3,"21,379",5,1,"1,153",Tons,"18,542",528,-9,0,0,Tons, ,24
401011,"Conveyor belts or belting, of vulcanised rubber, reinforced only with metal", , ,0, , , ,2,"4,617",-19,1,514, ,"8,982",10,-25,0,0, , ,2
401012,"Conveyor belts or belting, of vulcanised rubber, reinforced only with textile materials", , ,0, , , ,3,"60,842",2,3,"13,484",Tons,"4,512","1,224",14,0,0,Tons, ,16
401019,"Conveyor belts or belting, of vulcanised rubber (excl. reinforced only with metal or only with . . .", , ,0, , , ,5,"3,166",-8,1,224,Tons,"14,134",442,10,0,0,Tons, ,2
401031,"Endless transmission belts of trapezoidal cross-section ""V-belts"", of vulcanised rubber, V-ribbed, . . .", , ,0, , , ,1,"23,715",1,3,"1,214",Tons,"19,535",234,-3,0,"1,138",Tons,"17,207",52
401032,"Endless transmission belts of trapezoidal cross-section ""V-belts"", of vulcanised rubber, of . . .", , ,0, , , ,1,"8,082",4,2,"1,155",Tons,"6,997",43,-14,0,0,Tons, ,13
401033,"Endless transmission belts of trapezoidal cross-section ""V-belts"", of vulcanised rubber, V-ribbed, . . .", , ,0, , , ,1,"7,392",-4,4,412,Tons,"17,942",13,12,0,173,Tons,"23,121",3
401034,"Endless transmission belts of trapezoidal cross-section ""V-belts"", of vulcanised rubber, of . . .", , ,0, , , ,1,"1,898",1,2,176,Tons,"10,784",21,-2,0,169,Tons,"12,864",2
401035,"Endless synchronous belts, of vulcanised rubber, of an outside circumference > 60 cm but <= . . .", , ,0, , , ,2,"17,438",12,4,602,Tons,"28,967",294,30,0,0,Tons, ,28
401036,"Endless synchronous belts, of vulcanised rubber, of an outside circumference > 150 cm but <= . . .", , ,0, , , ,2,"1,962",11,3,35,Tons,"56,057",23,-7,0,0,Tons, ,2
401039,"Transmission belts or belting, of vulcanised rubber (excl. endless transmission belts of trapezoidal . . .", , ,0, , , ,5,"60,445",5,3,"2,153",Tons,"28,075","1,083",14,0,0,Tons, ,50
401110,"New pneumatic tyres, of rubber, of a kind used for motor cars, incl. station wagons and racing . . .", , ,15, , , ,54,"1,660,339",2,3,"305,159",Tons,"5,441","74,668",-1,0,0,Tons, ,"2,912"
401120,"New pneumatic tyres, of rubber, of a kind used for buses and lorries (excl. tyres with lug, . . .", , ,11, , , ,20,"1,656,931",6,5,"399,650",Tons,"4,146","31,649",10,0,0,Tons, ,"1,139"
401130,"New pneumatic tyres, of rubber, of a kind used for aircraft", , ,0, , , ,3,"7,461",0,1,256,Tons,"29,145","1,863",27,0,0,Tons, ,4
401140,"New pneumatic tyres, of rubber, of a kind used for motorcycles", , ,0, , , ,3,"67,258",16,3,"9,019",Tons,"7,457",170,-16,0,0,Tons, ,33
401150,"New pneumatic tyres, of rubber, of a kind used for bicycles", , ,0, , , ,3,"24,683",4,2,"2,663",Tons,"9,269",127,8,0,0,Tons, ,4
401170,"New pneumatic tyres, of rubber, of a kind used on agricultural or forestry vehicles and machines", , , , , , ,9,"101,657",13,2,"23,076",Tons,"4,405",444,-7,0,0,Tons, ,8
401180,"New pneumatic tyres, of rubber, of a kind used on construction, mining or industrial handling . . .", , , , , , ,12,"246,961",5,3,"55,656",Tons,"4,437","12,670",61,0,0,Tons, ,63
401190,"New pneumatic tyres, of rubber (excl. of a kind used on agricultural, forestry, construction, . . .", , , , , , ,15,"236,621",8,8,"55,465",Tons,"4,266",887,-23,0,0,Tons, ,135
401211,"Retreaded pneumatic tyres, of rubber, of a kind used on motor cars ""incl. station wagons and . . .", , ,15, , , ,1,78,-18,0,29, ,"2,690",308,4,1,0, , ,1
401212,"Retreaded pneumatic tyres, of rubber, of a kind used on buses or lorries", , ,15, , , ,1,73,-52,0,20, ,"3,650",53,-18,0,17, ,176,
401213,"Retreaded pneumatic tyres, of rubber, of a kind used on aircraft", , ,15, , , ,1,986,-24,1,94, ,"10,489",218,68,0,0, , ,-
401219,"Retreaded pneumatic tyres, of rubber (excl. of a kind used on motor cars, station wagons, racing . . .", , ,15, , , ,1,"9,246",12,17,"2,517", ,"3,673",194,-23,0,0, , ,
401220,Used pneumatic tyres of rubber, , ,28, , , ,6,"11,607",-3,2,"12,311",Units,943,"7,956",4,2,0,Units, ,
401290,"Solid or cushion tyres, interchangeable tyre treads and tyre flaps, of rubber", , ,11, , , ,4,"41,202",9,2,"11,398",Tons,"3,615",181,-21,0,0,Tons, ,6
401310,"Inner tubes, of rubber, of a kind used on motor cars, incl. station wagons and racing cars, . . .", , ,15, , , ,3,273,-32,0,"47,580", ,6,415,12,0,0, , ,9
401320,"Inner tubes, of rubber, of a kind used for bicycles", , ,0, , , ,3,"3,720",-24,1,527, ,"7,059",88,-13,0,0, , ,8
401390,"Inner tubes, of rubber (excl. those of a kind used on motor cars, incl. station wagons and . . .", , ,4, , , ,12,"21,292",11,4,"4,881",Tons,"4,362",168,-7,0,0,Tons, ,9
401410,"Sheath contraceptives, of vulcanised rubber (excl. hard rubber)", , ,5, , , ,6,306,-58,0,9,Tons,"34,000","2,102",8,0,576,Tons,"15,420",7
401490,"Hygienic or pharmaceutical articles, incl. teats, of vulcanised rubber (excl. hard rubber), . . .", , ,5, , , ,18,"1,241",-32,0,154,Tons,"8,058",263,56,0,0,Tons, ,13
401511,"Surgical gloves, of vulcanised rubber (excluding fingerstalls)", , ,0, , , ,6,"13,980",9,0,"1,151",Tons,"12,146","2,458",39,0,0,Tons, ,3
401519,"Gloves, mittens and mitts, of vulcanised rubber (excl. of a kind used for medical, surgical, . . .", , ,15, , , ,6,"101,790",22,1,"14,030",Tons,"7,255","4,639",61,0,0,Tons, ,8
401590,"Articles of apparel and clothing accessories, for all purposes, of vulcanised rubber (excl. . . .", , ,6, , , ,5,"5,296",16,1,518,Tons,"10,224",126,-15,0,0,Tons, ,2
401610,"Articles of cellular rubber, n.e.s.", , ,0, , , ,3,"44,184",-3,5,"3,482",Tons,"12,689","3,781",27,0,"1,307",Tons,"6,438",-
401691,"Floor coverings and mats, of vulcanised rubber (excl. hard rubber), with chamfered sides, rounded . . .", , ,10, , , ,1,"39,506",-2,3,"13,547",Tons,"2,916","6,101",7,1,0,Tons, ,20
401692,"Erasers, of vulcanised rubber (excl. hard rubber), conditioned (excl. those simply cut to rectangular . . .", , ,5, , , ,6,"9,975",0,6,"3,511",Tons,"2,841",99,-22,0,984,Tons,"4,113",4
401693,"Gaskets, washers and other seals, of vulcanised rubber (excl. hard rubber and those of cellular . . .",3,0,0,0,Tons, ,4,"913,294",2,6,"70,370",Tons,"12,978","14,354",2,0,0,Tons, ,300
401694,"Boat or dock fenders, whether or not inflatable, of vulcanised rubber (excl. hard rubber and . . .", , ,3, , , ,3,"1,686",-10,1,477, ,"3,535",854,38,0,0, , ,4
401695,"Inflatable mattresses and cushions and other inflatable articles, of vulcanised rubber (excl. . . .", , ,3, , , ,3,"3,035",-5,1,184,Tons,"16,495",163,1,0,0,Tons, ,3
401699,"Articles of vulcanised rubber (excl. hard rubber), n.e.s.", , ,1, , , ,11,"833,073",2,5,"75,962",Tons,"10,967","7,081",4,0,0,Tons, ,310
401700,"Hard rubber, e.g. ebonite, in all forms, incl. waste and scrap; articles of hard rubber, n.e.s.", , ,1, , , ,4,"1,959",-13,1,892,Tons,"2,196",486,-26,0,328,Tons,"6,564",14
410120,"Whole raw hides and skins of bovine ""incl. buffalo"" or equine animals, whether or not dehaired, . . .", , ,0, , , ,14,35,-54,0,36, ,972,85,-28,0,0, , ,
410150,"Whole raw hides and skins of bovine ""incl. buffalo"" or equine animals, whether or not dehaired . . .", , ,0, , , ,21,"125,238",-6,5,"110,166", ,"1,137",13,-52,0,72, ,222,
410190,"Butts, bends, bellies and split raw hides and skins of bovine ""incl. buffalo"" or equine animals, . . .", , ,0, , , ,21,84,-67,0,264, ,318,244,-5,0,730, ,419,
410210,"Raw skins of sheep or lambs, with wool on, fresh or salted, dried, limed, pickled or otherwise . . .", , , , , , ,,0, ,0, , , ,760,-30,0,0, , ,
410221,"Raw skins of sheep or lambs, without wool on, pickled, whether or not split", , , , , , ,,0, ,0, , , ,"1,974",-20,1,0, , ,
